date,project,site_no,elev_ft
2016-11-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.36
2016-11-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.52
2016-11-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.22
2016-11-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.24
2016-11-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.05
2016-11-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.91
2016-11-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.91
2016-11-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.28
2016-11-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.08
2016-11-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.32
2016-11-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.82
2016-12-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.39
2016-12-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.58
2016-12-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.51
2016-12-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.78
2016-12-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.24
2016-12-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.85
2016-12-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.64
2016-12-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.24
2016-12-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.9
2016-12-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.18
2016-12-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.46
2016-12-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.62
2016-12-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.66
2016-12-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.24
2016-12-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.71
2016-12-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.01
2016-12-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.81
2016-12-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.72
2016-12-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.51
2016-12-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.9
2016-12-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.55
2016-12-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.32
2016-12-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.24
2016-12-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.86
2016-12-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.31
2016-12-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.96
2016-12-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.14
2016-12-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.0
2016-12-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.74
2016-12-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.33
2016-12-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.4
2017-01-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.9
2017-01-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.23
2017-01-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.28
2017-01-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.83
2017-01-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.15
2017-01-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.63
2017-01-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.71
2017-01-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.38
2017-01-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.95
2017-01-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.38
2017-01-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.28
2017-01-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.32
2017-01-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.6
2017-01-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.55
2017-01-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.54
2017-01-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.61
2017-01-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.93
2017-01-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.66
2017-01-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.98
2017-01-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.43
2017-01-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.11
2017-01-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.25
2017-01-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1190.02
2017-01-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1187.95
2017-01-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.96
2017-01-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.79
2017-01-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.04
2017-01-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.52
2017-01-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.96
2017-01-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.68
2017-01-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.19
2017-02-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.84
2017-02-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.31
2017-02-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.0
2017-02-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.68
2017-02-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.49
2017-02-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.5
2017-02-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.1
2017-02-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.98
2017-02-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.3
2017-02-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.66
2017-02-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.26
2017-02-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.21
2017-02-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.78
2017-02-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.41
2017-02-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.0
2017-02-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.82
2017-02-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.14
2017-02-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.57
2017-02-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.52
2017-02-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.12
2017-02-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.63
2017-02-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.87
2017-02-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.62
2017-02-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.83
2017-02-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.08
2017-02-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.16
2017-02-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.62
2017-02-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.02
2017-03-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.66
2017-03-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.13
2017-03-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.16
2017-03-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.59
2017-03-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.12
2017-03-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1192.35
2017-03-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.87
2017-03-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.62
2017-03-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.64
2017-03-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.29
2017-03-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.97
2017-03-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.86
2017-03-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.07
2017-03-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.66
2017-03-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.44
2017-03-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.81
2017-03-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.54
2017-03-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.83
2017-03-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.21
2017-03-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.09
2017-03-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.34
2017-03-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.15
2017-03-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1193.12
2017-03-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.73
2017-03-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.6
2017-03-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.93
2017-03-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.36
2017-03-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.02
2017-03-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.49
2017-03-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.45
2017-03-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1192.05
2017-04-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.41
2017-04-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.58
2017-04-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.97
2017-04-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.64
2017-04-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.58
2017-04-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.28
2017-04-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.02
2017-04-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.58
2017-04-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.11
2017-04-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.55
2017-04-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.82
2017-04-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.46
2017-04-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.91
2017-04-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.68
2017-04-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.9
2017-04-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.01
2017-04-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.06
2017-04-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.87
2017-04-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.47
2017-04-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.73
2017-04-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.18
2017-04-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.21
2017-04-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.51
2017-04-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.84
2017-04-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.69
2017-04-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1203.44
2017-04-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.85
2017-04-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.55
2017-04-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.66
2017-04-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.06
2017-05-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.8
2017-05-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.33
2017-05-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.69
2017-05-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.97
2017-05-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.08
2017-05-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.96
2017-05-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.62
2017-05-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.95
2017-05-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.44
2017-05-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.34
2017-05-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.9
2017-05-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.23
2017-05-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.6
2017-05-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.86
2017-05-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.46
2017-05-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.97
2017-05-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.36
2017-05-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.01
2017-05-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.26
2017-05-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.94
2017-05-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.16
2017-05-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.38
2017-05-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.24
2017-05-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.01
2017-05-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.29
2017-05-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.85
2017-05-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.65
2017-05-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1203.35
2017-05-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.72
2017-05-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.18
2017-05-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.97
2017-06-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1192.0
2017-06-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.54
2017-06-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.04
2017-06-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.06
2017-06-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.34
2017-06-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.34
2017-06-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.3
2017-06-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.71
2017-06-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1195.84
2017-06-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.24
2017-06-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.55
2017-06-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.55
2017-06-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.6
2017-06-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.86
2017-06-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.98
2017-06-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1194.77
2017-06-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1192.48
2017-06-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1186.42
2017-06-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1178.03
2017-06-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1184.95
2017-06-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.84
2017-06-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.72
2017-06-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.05
2017-06-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.2
2017-06-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.36
2017-06-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.91
2017-06-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.37
2017-06-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.81
2017-06-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.19
2017-06-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.43
2017-07-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.36
2017-07-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.97
2017-07-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.81
2017-07-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1203.27
2017-07-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.6
2017-07-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.79
2017-07-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.81
2017-07-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.42
2017-07-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.82
2017-07-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.62
2017-07-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.44
2017-07-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.14
2017-07-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.31
2017-07-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.44
2017-07-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.99
2017-07-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.24
2017-07-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.48
2017-07-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.76
2017-07-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.49
2017-07-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.01
2017-07-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.89
2017-07-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.43
2017-07-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.84
2017-07-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.64
2017-07-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.52
2017-07-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.75
2017-07-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.07
2017-07-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.92
2017-07-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.42
2017-07-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.3
2017-07-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.67
2017-08-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.7
2017-08-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.43
2017-08-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.26
2017-08-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.42
2017-08-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.28
2017-08-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.26
2017-08-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.94
2017-08-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.16
2017-08-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.1
2017-08-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.84
2017-08-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.87
2017-08-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.24
2017-08-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.86
2017-08-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.74
2017-08-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.8
2017-08-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.69
2017-08-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.72
2017-08-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.08
2017-08-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.54
2017-08-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.79
2017-08-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.26
2017-08-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.26
2017-08-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.86
2017-08-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.8
2017-08-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.49
2017-08-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.67
2017-08-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.08
2017-08-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.1
2017-08-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.89
2017-08-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.3
2017-08-31,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.11
2017-09-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.42
2017-09-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.76
2017-09-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.33
2017-09-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1202.14
2017-09-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.9
2017-09-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.5
2017-09-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.47
2017-09-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.7
2017-09-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.54
2017-09-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.94
2017-09-11,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.96
2017-09-12,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.22
2017-09-13,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.91
2017-09-14,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.35
2017-09-15,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.38
2017-09-16,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.53
2017-09-17,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.49
2017-09-18,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.52
2017-09-19,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.24
2017-09-20,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.7
2017-09-21,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.22
2017-09-22,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.52
2017-09-23,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.37
2017-09-24,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.44
2017-09-25,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.15
2017-09-26,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.22
2017-09-27,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.71
2017-09-28,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.38
2017-09-29,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1200.09
2017-09-30,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.21
2017-10-01,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.47
2017-10-02,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.44
2017-10-03,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1201.47
2017-10-04,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1199.48
2017-10-05,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1198.94
2017-10-06,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.94
2017-10-07,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.78
2017-10-08,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1196.32
2017-10-09,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.09
2017-10-10,"BIG CLIFF LAKE NEAR NIAGARA, OR",14181400,1197.52
